"idBank";"Dernière mise à jour";"Puissance";"Série arrêtée";"Type de ménages";"Zone géographique";"Indicateur";"Correction";"﻿Base de l'indice";"Formes de vente de la grande distribution";"Regroupement de produits";"Produit détaillé (COICOP 2016)";"Unité";"Périodicité";"Nature"
"001763607";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"05.5.1.1 - Gros outillage et équipement motorisés";"sans objet";"Mensuelle";"Indice"
"001763608";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"05.5.1.2 - Réparation et location de gros outillage et équipement";"sans objet";"Mensuelle";"Indice"
"001763609";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"05.5.2 - Petit outillage et accessoires divers";"sans objet";"Mensuelle";"Indice"
"001763610";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"05.5.2.1 - Petit outillage non motorisé";"sans objet";"Mensuelle";"Indice"
"001763611";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"05.5.2.2 - Divers accessoires de petit outillage";"sans objet";"Mensuelle";"Indice"
"001763612";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"05.6 - Biens et services pour l'entretien courant du foyer";"sans objet";"Mensuelle";"Indice"
"001763613";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"05.6.1 - Biens d'équipement ménager non durables";"sans objet";"Mensuelle";"Indice"
"001763614";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"05.6.1.1 - Produits de nettoyage et d'entretien";"sans objet";"Mensuelle";"Indice"
"001763615";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"05.6.1.2 - Autres petits articles de ménage non durables";"sans objet";"Mensuelle";"Indice"
"001763616";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"05.6.2 - Services domestiques et services ménagers";"sans objet";"Mensuelle";"Indice"
"001763617";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"05.6.2.1 - Services domestiques fournis par du personnel salarié";"sans objet";"Mensuelle";"Indice"
"001763618";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"05.6.2.2 - Nettoyage d'articles textiles hors vêtement";"sans objet";"Mensuelle";"Indice"
"001763619";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"05.6.2.3 - Location de meubles et d'articles ménagers";"sans objet";"Mensuelle";"Indice"
"001763620";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06 - Santé";"sans objet";"Mensuelle";"Indice"
"001763621";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.1 - Produits, appareils et matériels médicaux";"sans objet";"Mensuelle";"Indice"
"001763622";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.1.1 - Produits pharmaceutiques";"sans objet";"Mensuelle";"Indice"
"001763623";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.1.1.0 - Produits pharmaceutiques";"sans objet";"Mensuelle";"Indice"
"001763624";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.1.2 - Produits médicaux divers";"sans objet";"Mensuelle";"Indice"
"001763625";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.1.2.1 - Tests de grossesse et dispositifs contraceptifs mécaniques";"sans objet";"Mensuelle";"Indice"
"001763626";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.1.2.9 - Autres produits médicaux n.c.a.";"sans objet";"Mensuelle";"Indice"
"001763627";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.1.3 - Appareils et matériel thérapeutiques";"sans objet";"Mensuelle";"Indice"
"001763628";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.1.3.1 - Optique médicale";"sans objet";"Mensuelle";"Indice"
"001763629";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.1.3.2 - Aides auditives";"sans objet";"Mensuelle";"Indice"
"001763630";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.1.3.9 - Autres appareils et matériels thérapeutiques";"sans objet";"Mensuelle";"Indice"
"001763631";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.2 - Services ambulatoires";"sans objet";"Mensuelle";"Indice"
"001763632";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.2.1 - Services médicaux";"sans objet";"Mensuelle";"Indice"
"001763633";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.2.1.1 - Médecins généralistes";"sans objet";"Mensuelle";"Indice"
"001763634";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.2.1.2 - Médecins spécialistes";"sans objet";"Mensuelle";"Indice"
"001763635";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.2.2 - Services dentaires";"sans objet";"Mensuelle";"Indice"
"001763636";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.2.2.0 - Services dentaires";"sans objet";"Mensuelle";"Indice"
"001763637";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.2.3 - Services paramédicaux";"sans objet";"Mensuelle";"Indice"
"001763638";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.2.3.1 - Services de laboratoires d'analyses médicales et de centres de radiologie";"sans objet";"Mensuelle";"Indice"
"001763639";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.2.3.2 - Cures thermales, transport sanitaire et location de matériel thérapeutique";"sans objet";"Mensuelle";"Indice"
"001763640";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"06.2.3.9 - Autres services paramédicaux";"sans objet";"Mensuelle";"Indice"
"001763641";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07 - Transports";"sans objet";"Mensuelle";"Indice"
"001763642";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.1 - Achat de véhicules";"sans objet";"Mensuelle";"Indice"
"001763643";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.1.1 - Voitures automobiles";"sans objet";"Mensuelle";"Indice"
"001763644";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.1.1.1 - Automobiles neuves";"sans objet";"Mensuelle";"Indice"
"001763645";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.1.1.2 - Automobiles d'occasion";"sans objet";"Mensuelle";"Indice"
"001763646";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.1.2 - Motocycles";"sans objet";"Mensuelle";"Indice"
"001763647";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.1.2.0 - Motocycles";"sans objet";"Mensuelle";"Indice"
"001763648";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.1.3 - Bicyclettes";"sans objet";"Mensuelle";"Indice"
"001763649";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.1.3.0 - Bicyclettes";"sans objet";"Mensuelle";"Indice"
"001763650";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.2 - Dépenses d'utilisation des véhicules";"sans objet";"Mensuelle";"Indice"
"001763651";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.2.1 - Pièces de rechange et accessoires pour véhicules de tourisme";"sans objet";"Mensuelle";"Indice"
"001763652";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.2.1.1 - Pneumatiques";"sans objet";"Mensuelle";"Indice"
"001763653";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.2.1.2 - Pièces de rechange pour véhicules personnels";"sans objet";"Mensuelle";"Indice"
"001763654";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.2.1.3 - Accessoires pour véhicules personnels";"sans objet";"Mensuelle";"Indice"
"001763655";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.2.2 - Carburants et lubrifiants pour véhicules de tourisme";"sans objet";"Mensuelle";"Indice"
"001763656";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.2.2.1 - Gazole";"sans objet";"Mensuelle";"Indice"
"001763657";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.2.2.2 - Essence";"sans objet";"Mensuelle";"Indice"
"001763658";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.2.2.3 - Autres carburants pour véhicules personnels";"sans objet";"Mensuelle";"Indice"
"001763659";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.2.2.4 - Lubrifiants";"sans objet";"Mensuelle";"Indice"
"001763660";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.2.3 - Entretien et réparation de véhicules particuliers";"sans objet";"Mensuelle";"Indice"
"001763661";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.2.3.0 - Entretien et réparation de véhicules particuliers";"sans objet";"Mensuelle";"Indice"
"001763662";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.2.4 - Services divers liés aux véhicules particuliers";"sans objet";"Mensuelle";"Indice"
"001763663";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.2.4.1 - Location de garages, de places de stationnement et de véhicules personnels";"sans objet";"Mensuelle";"Indice"
"001763664";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.2.4.2 - Péages et parcmètres";"sans objet";"Mensuelle";"Indice"
"001763665";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.2.4.3 - Leçons de conduite, examen, permis et contrôle technique automobile";"sans objet";"Mensuelle";"Indice"
"001763666";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.3 - Services de transport";"sans objet";"Mensuelle";"Indice"
"001763667";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.3.1 - Transport ferroviaire de passagers";"sans objet";"Mensuelle";"Indice"
"001763668";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.3.1.1 - Transport de passagers par train";"sans objet";"Mensuelle";"Indice"
"001763669";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.3.1.2 - Transport de passagers par métro et tramway";"sans objet";"Mensuelle";"Indice"
"001763670";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.3.2 - Transport routier de passagers";"sans objet";"Mensuelle";"Indice"
"001763671";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.3.2.1 - Transport de passagers par autobus et autocar";"sans objet";"Mensuelle";"Indice"
"001763672";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.3.2.2 - Transport de passagers en taxi ou voiture de location avec chauffeur";"sans objet";"Mensuelle";"Indice"
"001763673";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.3.3 - Transport aérien de passagers";"sans objet";"Mensuelle";"Indice"
"001763674";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.3.3.1 - Transport aérien intérieur";"sans objet";"Mensuelle";"Indice"
"001763675";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.3.3.2 - Transport aérien international";"sans objet";"Mensuelle";"Indice"
"001763676";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.3.4 - Transport maritime ou fluvial de passagers";"sans objet";"Mensuelle";"Indice"
"001763677";"12/07/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"07.3.4.1 - Transport maritime de passagers";"sans objet";"Mensuelle";"Indice"
