"TIPO_DATO8","Data type","COICOP_2015","Coicop","QUANTILE","Total equivalent expenditure quantile","TIME","Select time","Value","Flag Codes","Flags"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0422","other imputed rentals","IV_FIFL","IV quintile","2021","2021",130.11,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0422","other imputed rentals","ALL","all items","2021","2021",117.33,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0422","other imputed rentals","V_FIFH","V quintile (highest)","2021","2021",326.1,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0422","other imputed rentals","ALL","all items","2021","2021",139.79,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0422","other imputed rentals","ALL","all items","2021","2021",124.94,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0422","other imputed rentals","ALL","all items","2021","2021",145.36,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0422","other imputed rentals","ALL","all items","2021","2021",69.78,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0422","other imputed rentals","ALL","all items","2021","2021",84.66,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0455","heat energy","I_FIFL","I quintile (lowest)","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0455","heat energy","II_FIFL","II quintile","2021","2021",0.55,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0455","heat energy","III_FIFL","III quintile","2021","2021",0.51,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0455","heat energy","IV_FIFL","IV quintile","2021","2021",0.69,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0455","heat energy","ALL","all items","2021","2021",0.58,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0455","heat energy","V_FIFH","V quintile (highest)","2021","2021",1,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0455","heat energy","ALL","all items","2021","2021",1.36,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0455","heat energy","ALL","all items","2021","2021",0.78,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0455","heat energy","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0455","heat energy","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0455","heat energy","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0461_MANUT_STR","major maintenance and repair","I_FIFL","I quintile (lowest)","2021","2021",0.99,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0461_MANUT_STR","major maintenance and repair","II_FIFL","II quintile","2021","2021",4.93,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0461_MANUT_STR","major maintenance and repair","III_FIFL","III quintile","2021","2021",11.54,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0461_MANUT_STR","major maintenance and repair","IV_FIFL","IV quintile","2021","2021",25.17,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0461_MANUT_STR","major maintenance and repair","ALL","all items","2021","2021",33.81,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0461_MANUT_STR","major maintenance and repair","V_FIFH","V quintile (highest)","2021","2021",126.41,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0461_MANUT_STR","major maintenance and repair","ALL","all items","2021","2021",38.76,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0461_MANUT_STR","major maintenance and repair","ALL","all items","2021","2021",53.94,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0461_MANUT_STR","major maintenance and repair","ALL","all items","2021","2021",32.91,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0461_MANUT_STR","major maintenance and repair","ALL","all items","2021","2021",14.12,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0461_MANUT_STR","major maintenance and repair","ALL","all items","2021","2021",24.42,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","103","post-secondary non-tertiary education (ISCED 4)","I_FIFL","I quintile (lowest)","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","103","post-secondary non-tertiary education (ISCED 4)","II_FIFL","II quintile","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","103","post-secondary non-tertiary education (ISCED 4)","III_FIFL","III quintile","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","103","post-secondary non-tertiary education (ISCED 4)","IV_FIFL","IV quintile","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","103","post-secondary non-tertiary education (ISCED 4)","ALL","all items","2021","2021",0.2,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","103","post-secondary non-tertiary education (ISCED 4)","V_FIFH","V quintile (highest)","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","103","post-secondary non-tertiary education (ISCED 4)","ALL","all items","2021","2021",0.28,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","103","post-secondary non-tertiary education (ISCED 4)","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","103","post-secondary non-tertiary education (ISCED 4)","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","103","post-secondary non-tertiary education (ISCED 4)","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","103","post-secondary non-tertiary education (ISCED 4)","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","NON_FOOD","non food","I_FIFL","I quintile (lowest)","2021","2021",892.24,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","NON_FOOD","non food","II_FIFL","II quintile","2021","2021",1308.44,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","NON_FOOD","non food","III_FIFL","III quintile","2021","2021",1719.45,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","NON_FOOD","non food","IV_FIFL","IV quintile","2021","2021",2246.71,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","NON_FOOD","non food","ALL","all items","2021","2021",1967.45,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","NON_FOOD","non food","V_FIFH","V quintile (highest)","2021","2021",3670.43,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","NON_FOOD","non food","ALL","all items","2021","2021",2228.13,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","NON_FOOD","non food","ALL","all items","2021","2021",2183.31,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","NON_FOOD","non food","ALL","all items","2021","2021",2121.51,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","NON_FOOD","non food","ALL","all items","2021","2021",1486.87,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","NON_FOOD","non food","ALL","all items","2021","2021",1538.48,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0714","animal drawn vehicles and other vehicles","I_FIFL","I quintile (lowest)","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0714","animal drawn vehicles and other vehicles","II_FIFL","II quintile","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0714","animal drawn vehicles and other vehicles","III_FIFL","III quintile","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0714","animal drawn vehicles and other vehicles","IV_FIFL","IV quintile","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0714","animal drawn vehicles and other vehicles","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0714","animal drawn vehicles and other vehicles","V_FIFH","V quintile (highest)","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0714","animal drawn vehicles and other vehicles","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0714","animal drawn vehicles and other vehicles","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0714","animal drawn vehicles and other vehicles","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0714","animal drawn vehicles and other vehicles","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0714","animal drawn vehicles and other vehicles","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0311","clothing materials","I_FIFL","I quintile (lowest)","2021","2021",,"0","less than half of the unit used"
